Year,Obs Date,Weir Count Type,Maturity,Count
2015,10/3/2015,Counted live,Adult,17
2015,10/4/2015,Counted live,Adult,32
2015,10/5/2015,Counted live,Adult,27
2015,10/6/2015,Counted live,Adult,15
2015,10/7/2015,Counted live,Adult,8
2015,10/9/2015,Counted live,Adult,1
2015,10/14/2015,Counted live,Adult,2
2015,10/15/2015,Counted live,Adult,1
2015,10/16/2015,Counted live,Adult,2
2015,10/17/2015,Counted live,Adult,52
2015,10/19/2015,Counted live,Adult,42
2015,10/25/2015,Counted live,Adult,25
2015,10/26/2015,Counted live,Adult,4
2015,10/27/2015,Counted live,Adult,1
2015,10/28/2015,Counted live,Adult,49
2015,10/30/2015,Counted live,Adult,1
2015,10/31/2015,Counted live,Adult,4
2015,11/3/2015,Counted live,Adult,1
2015,11/4/2015,Counted live,Adult,8
2015,11/6/2015,Estimated live,Adult,14
2016,7/23/2016,Counted live,Adult,1
2016,7/24/2016,Counted live,Adult,1
2016,7/28/2016,Counted live,Adult,1
2016,8/3/2016,Counted live,Adult,1
2016,8/4/2016,Counted live,Adult,1
2016,8/10/2016,Counted live,Adult,1
2016,8/11/2016,Counted live,Adult,4
2016,8/12/2016,Counted live,Adult,1
2016,8/13/2016,Counted live,Adult,3
2016,8/14/2016,Counted live,Adult,3
2016,8/16/2016,Counted live,Adult,6
2016,8/17/2016,Counted live,Adult,2
2016,8/18/2016,Counted live,Adult,1
2016,8/20/2016,Counted live,Adult,2
2016,8/21/2016,Counted live,Adult,2
2016,8/22/2016,Counted live,Adult,4
2016,8/23/2016,Counted live,Adult,7
2016,8/24/2016,Counted live,Adult,3
2016,8/25/2016,Counted live,Adult,2
2016,8/27/2016,Counted live,Adult,2
2016,8/28/2016,Counted live,Adult,1
2016,8/29/2016,Counted live,Adult,4
2016,8/30/2016,Counted live,Adult,2
2016,8/31/2016,Counted live,Adult,38
2016,9/1/2016,Counted live,Adult,36
2016,9/2/2016,Counted live,Adult,39
2016,9/3/2016,Counted live,Adult,13
2016,9/4/2016,Counted live,Adult,13
2016,9/5/2016,Counted live,Adult,2
2016,9/6/2016,Counted live,Adult,13
2016,9/7/2016,Counted live,Adult,16
2016,9/8/2016,Counted live,Adult,19
2016,9/9/2016,Counted live,Adult,1
2016,9/10/2016,Counted live,Adult,2
2016,9/11/2016,Counted live,Adult,2
2016,9/12/2016,Counted live,Adult,31
2016,9/13/2016,Counted live,Adult,48
2016,9/14/2016,Counted live,Adult,21
2016,9/15/2016,Counted live,Adult,25
2016,9/16/2016,Counted live,Adult,20
2016,9/17/2016,Counted live,Adult,9
2016,9/18/2016,Counted live,Adult,33
2016,9/19/2016,Counted live,Adult,13
2016,9/20/2016,Counted live,Adult,21
2016,9/21/2016,Counted live,Adult,26
2016,9/22/2016,Counted live,Adult,25
2016,9/23/2016,Counted live,Adult,25
2016,9/24/2016,Counted live,Adult,20
2016,9/25/2016,Counted live,Adult,16
2016,9/26/2016,Counted live,Adult,5
2016,9/27/2016,Counted live,Adult,21
2016,9/28/2016,Counted live,Adult,10
2016,9/29/2016,Counted live,Adult,15
2016,9/30/2016,Counted live,Adult,19
2016,10/1/2016,Counted live,Adult,12
2016,10/2/2016,Counted live,Adult,19
2016,10/3/2016,Counted live,Adult,16
2016,10/4/2016,Counted live,Adult,10
2016,10/5/2016,Counted live,Adult,8
2016,10/6/2016,Counted live,Adult,5
2016,10/7/2016,Counted live,Adult,2
2016,10/9/2016,Counted live,Adult,7
2016,10/10/2016,Counted live,Adult,7
2016,10/11/2016,Counted live,Adult,4
2016,10/12/2016,Counted live,Adult,5
2016,10/13/2016,Counted live,Adult,11
2016,10/14/2016,Counted live,Adult,1
2016,10/15/2016,Counted live,Adult,3
2016,10/18/2016,Counted live,Adult,1
2016,10/19/2016,Counted live,Adult,6
2016,10/20/2016,Counted live,Adult,5
2016,10/21/2016,Counted live,Adult,9
2016,10/22/2016,Counted live,Adult,11
2016,10/23/2016,Counted live,Adult,15
2016,10/24/2016,Counted live,Adult,18
2016,10/25/2016,Counted live,Adult,14
2016,10/26/2016,Counted live,Adult,15
2016,10/27/2016,Counted live,Adult,6
2016,10/28/2016,Counted live,Adult,7
2016,10/29/2016,Counted live,Adult,4
2016,10/30/2016,Counted live,Adult,7
2016,10/31/2016,Counted live,Adult,8
2016,11/1/2016,Counted live,Adult,11
2016,11/2/2016,Counted live,Adult,2
2016,11/3/2016,Counted live,Adult,4
2016,11/4/2016,Counted live,Adult,1
2016,11/5/2016,Counted live,Adult,4
2016,11/6/2016,Counted live,Adult,1
2016,11/8/2016,Counted live,Adult,2
2016,11/9/2016,Counted live,Adult,4
2016,11/10/2016,Counted live,Adult,2
2016,11/11/2016,Counted live,Adult,1
2017,7/30/2017,Counted live,Adult,2
2017,8/1/2017,Counted live,Adult,2
2017,8/2/2017,Counted live,Adult,3
2017,8/5/2017,Counted live,Adult,3
2017,8/7/2017,Counted live,Adult,1
2017,8/9/2017,Counted live,Adult,1
2017,8/12/2017,Counted live,Adult,1
2017,8/13/2017,Counted live,Adult,5
2017,8/14/2017,Counted live,Adult,9
2017,8/15/2017,Counted live,Adult,5
2017,8/16/2017,Counted live,Adult,5
2017,8/17/2017,Counted live,Adult,7
2017,8/18/2017,Counted live,Adult,3
2017,8/19/2017,Counted live,Adult,8
2017,8/20/2017,Counted live,Adult,10
2017,8/21/2017,Counted live,Adult,10
2017,8/22/2017,Counted live,Adult,10
2017,8/23/2017,Counted live,Adult,6
2017,8/24/2017,Counted live,Adult,1
2017,8/25/2017,Counted live,Adult,8
2017,8/26/2017,Counted live,Adult,6
2017,8/27/2017,Counted live,Adult,15
2017,8/28/2017,Counted live,Adult,5
2017,8/29/2017,Counted live,Adult,7
2017,8/30/2017,Counted live,Adult,14
2017,8/31/2017,Counted live,Adult,15
2017,9/1/2017,Counted live,Adult,12
2017,9/2/2017,Counted live,Adult,25
2017,9/3/2017,Counted live,Adult,4
2017,9/4/2017,Counted live,Adult,19
2017,9/5/2017,Counted live,Adult,13
2017,9/6/2017,Counted live,Adult,13
2017,9/7/2017,Counted live,Adult,31
2017,9/8/2017,Counted live,Adult,26
2017,9/9/2017,Counted live,Adult,24
2017,9/10/2017,Counted live,Adult,17
2017,9/11/2017,Counted live,Adult,18
2017,9/12/2017,Counted live,Adult,17
2017,9/13/2017,Counted live,Adult,20
2017,9/14/2017,Counted live,Adult,19
2017,9/15/2017,Counted live,Adult,57
2017,9/16/2017,Counted live,Adult,35
2017,9/17/2017,Counted live,Adult,42
2017,9/18/2017,Counted live,Adult,20
2017,9/19/2017,Counted live,Adult,17
2017,9/20/2017,Counted live,Adult,18
2017,9/21/2017,Counted live,Adult,14
2017,9/22/2017,Counted live,Adult,9
2017,9/23/2017,Counted live,Adult,4
2017,9/24/2017,Counted live,Adult,40
2017,9/25/2017,Counted live,Adult,27
2017,9/26/2017,Counted live,Adult,1
2017,9/27/2017,Counted live,Adult,26
2017,9/28/2017,Counted live,Adult,18
2017,9/29/2017,Counted live,Adult,6
2017,9/30/2017,Counted live,Adult,19
2017,10/1/2017,Counted live,Adult,14
2017,10/2/2017,Counted live,Adult,12
2017,10/3/2017,Counted live,Adult,45
2017,10/4/2017,Counted live,Adult,25
2017,10/5/2017,Counted live,Adult,27
2017,10/6/2017,Counted live,Adult,14
2017,10/7/2017,Counted live,Adult,14
2017,10/8/2017,Counted live,Adult,10
2017,10/9/2017,Counted live,Adult,18
2017,10/10/2017,Counted live,Adult,29
2017,10/11/2017,Counted live,Adult,15
2017,10/12/2017,Counted live,Adult,15
2017,10/13/2017,Counted live,Adult,12
2017,10/14/2017,Counted live,Adult,11
2017,10/15/2017,Counted live,Adult,4
2017,10/16/2017,Counted live,Adult,1
2017,10/17/2017,Counted live,Adult,4
2017,10/18/2017,Counted live,Adult,8
2017,10/19/2017,Counted live,Adult,6
2017,10/20/2017,Counted live,Adult,3
2017,10/21/2017,Counted live,Adult,5
2017,10/22/2017,Counted live,Adult,4
2017,10/23/2017,Counted live,Adult,4
2017,10/26/2017,Counted live,Adult,1
2017,10/27/2017,Counted live,Adult,93
2017,10/28/2017,Counted live,Adult,23
2017,10/29/2017,Counted live,Adult,9
2017,10/30/2017,Counted live,Adult,5
2017,10/31/2017,Counted live,Adult,1
2017,11/1/2017,Counted live,Adult,2
2017,11/2/2017,Counted live,Adult,2
2017,11/4/2017,Counted live,Adult,2
2018,7/23/2018,Counted live,Adult,1
2018,8/9/2018,Counted live,Adult,1
2018,8/10/2018,Counted live,Adult,5
2018,8/11/2018,Counted live,Adult,2
2018,8/12/2018,Counted live,Adult,9
2018,8/13/2018,Counted live,Adult,2
2018,8/14/2018,Counted live,Adult,17
2018,8/15/2018,Counted live,Adult,7
2018,8/16/2018,Counted live,Adult,6
2018,8/17/2018,Counted live,Adult,16
2018,8/18/2018,Counted live,Adult,3
2018,8/19/2018,Counted live,Adult,11
2018,8/20/2018,Counted live,Adult,1
2018,8/22/2018,Counted live,Adult,7
2018,8/24/2018,Counted live,Adult,5
2018,8/25/2018,Counted live,Adult,5
2018,8/26/2018,Counted live,Adult,15
2018,8/27/2018,Counted live,Adult,16
2018,8/28/2018,Counted live,Adult,21
2018,8/29/2018,Counted live,Adult,33
2018,8/30/2018,Counted live,Adult,18
2018,8/31/2018,Counted live,Adult,16
2018,9/1/2018,Counted live,Adult,7
2018,9/2/2018,Counted live,Adult,31
2018,9/3/2018,Counted live,Adult,11
2018,9/4/2018,Counted live,Adult,17
2018,9/5/2018,Counted live,Adult,8
2018,9/6/2018,Counted live,Adult,21
2018,9/7/2018,Counted live,Adult,7
2018,9/8/2018,Counted live,Adult,9
2018,9/9/2018,Counted live,Adult,13
2018,9/10/2018,Counted live,Adult,18
2018,9/11/2018,Counted live,Adult,19
2018,9/12/2018,Counted live,Adult,2
2018,9/13/2018,Counted live,Adult,3
2018,9/14/2018,Counted live,Adult,1
2018,9/15/2018,Counted live,Adult,5
2018,9/16/2018,Counted live,Adult,3
2018,9/17/2018,Counted live,Adult,3
2018,9/18/2018,Counted live,Adult,5
2018,9/19/2018,Counted live,Adult,3
2018,9/20/2018,Counted live,Adult,2
2018,9/21/2018,Counted live,Adult,3
2018,9/22/2018,Counted live,Adult,2
2018,9/26/2018,Counted live,Adult,1
2018,9/27/2018,Counted live,Adult,3
2018,9/28/2018,Counted live,Adult,6
2018,9/29/2018,Counted live,Adult,2
2018,9/30/2018,Counted live,Adult,8
2018,10/1/2018,Counted live,Adult,3
2018,10/2/2018,Counted live,Adult,5
2018,10/3/2018,Counted live,Adult,4
2018,10/4/2018,Counted live,Adult,1
2018,10/5/2018,Counted live,Adult,2
2018,10/6/2018,Counted live,Adult,1
2018,10/7/2018,Counted live,Adult,6
2018,10/8/2018,Counted live,Adult,5
2018,10/9/2018,Counted live,Adult,6
2018,10/10/2018,Counted live,Adult,8
2018,10/11/2018,Counted live,Adult,2
2018,10/12/2018,Counted live,Adult,7
2018,10/13/2018,Counted live,Adult,10
2018,10/14/2018,Counted live,Adult,13
2018,10/15/2018,Counted live,Adult,11
2018,10/16/2018,Counted live,Adult,15
2018,10/17/2018,Counted live,Adult,13
2018,10/18/2018,Counted live,Adult,9
2018,10/19/2018,Counted live,Adult,3
2018,10/20/2018,Counted live,Adult,4
2018,10/22/2018,Counted live,Adult,6
2018,10/23/2018,Counted live,Adult,1
2018,10/24/2018,Counted live,Adult,4
2018,10/26/2018,Counted live,Adult,3
2018,10/27/2018,Counted live,Adult,3
2018,10/28/2018,Counted live,Adult,1
2018,11/2/2018,Counted live,Adult,4
2019,7/3/2019,Counted live,Adult,1
2019,7/4/2019,Counted live,Adult,0
2019,7/5/2019,Counted live,Adult,0
2019,7/6/2019,Counted live,Adult,0
2019,7/7/2019,Counted live,Adult,0
2019,7/8/2019,Counted live,Adult,0
2019,7/9/2019,Counted live,Adult,0
2019,7/10/2019,Counted live,Adult,0
2019,7/11/2019,Counted live,Adult,0
2019,7/12/2019,Counted live,Adult,0
2019,7/13/2019,Counted live,Adult,0
2019,7/14/2019,Counted live,Adult,0
2019,7/15/2019,Counted live,Adult,0
2019,7/16/2019,Counted live,Adult,0
2019,7/17/2019,Counted live,Adult,0
2019,7/18/2019,Counted live,Adult,0
2019,7/19/2019,Counted live,Adult,0
2019,7/20/2019,Counted live,Adult,0
2019,7/21/2019,Counted live,Adult,0
2019,7/22/2019,Counted live,Adult,0
2019,7/23/2019,Counted live,Adult,0
2019,7/24/2019,Counted live,Adult,0
2019,7/25/2019,Counted live,Adult,0
2019,7/26/2019,Counted live,Adult,0
2019,7/27/2019,Counted live,Adult,3
2019,7/28/2019,Counted live,Adult,0
2019,7/29/2019,Counted live,Adult,0
2019,7/30/2019,Counted live,Adult,0
2019,7/31/2019,Counted live,Adult,0
2019,8/1/2019,Counted live,Adult,0
2019,8/2/2019,Counted live,Adult,0
2019,8/3/2019,Counted live,Adult,0
2019,8/4/2019,Counted live,Adult,0
2019,8/5/2019,Counted live,Adult,5
2019,8/6/2019,Counted live,Adult,0
2019,8/7/2019,Counted live,Adult,0
2019,8/8/2019,Counted live,Adult,0
2019,8/9/2019,Counted live,Adult,1
2019,8/10/2019,Counted live,Adult,0
2019,8/11/2019,Counted live,Adult,0
2019,8/12/2019,Counted live,Adult,0
2019,8/13/2019,Counted live,Adult,0
2019,8/14/2019,Counted live,Adult,0
2019,8/15/2019,Counted live,Adult,3
2019,8/16/2019,Counted live,Adult,2
2019,8/17/2019,Counted live,Adult,3
2019,8/18/2019,Counted live,Adult,5
2019,8/19/2019,Counted live,Adult,5
2019,8/20/2019,Counted live,Adult,18
2019,8/21/2019,Counted live,Adult,24
2019,8/22/2019,Counted live,Adult,12
2019,8/23/2019,Counted live,Adult,14
2019,8/24/2019,Counted live,Adult,13
2019,8/25/2019,Counted live,Adult,23
2019,8/26/2019,Counted live,Adult,40
2019,8/27/2019,Counted live,Adult,32
2019,8/28/2019,Counted live,Adult,32
2019,8/29/2019,Counted live,Adult,32
2019,8/30/2019,Counted live,Adult,36
2019,8/31/2019,Counted live,Adult,29
2019,9/1/2019,Counted live,Adult,32
2019,9/2/2019,Counted live,Adult,20
2019,9/3/2019,Counted live,Adult,23
2019,9/4/2019,Counted live,Adult,27
2019,9/5/2019,Counted live,Adult,1
2019,9/6/2019,Counted live,Adult,4
2019,9/7/2019,Counted live,Adult,2
2019,9/8/2019,Counted live,Adult,8
2019,9/9/2019,Counted live,Adult,2
2019,9/10/2019,Counted live,Adult,0
2019,9/11/2019,Counted live,Adult,9
2019,9/12/2019,Counted live,Adult,9
2019,9/13/2019,Counted live,Adult,17
2019,9/14/2019,Counted live,Adult,36
2019,9/15/2019,Counted live,Adult,41
2019,9/16/2019,Counted live,Adult,9
2019,9/17/2019,Counted live,Adult,26
2019,9/18/2019,Counted live,Adult,30
2019,9/19/2019,Counted live,Adult,26
2019,9/20/2019,Counted live,Adult,4
2019,9/21/2019,Counted live,Adult,26
2019,9/22/2019,Counted live,Adult,9
2019,9/23/2019,Counted live,Adult,33
2019,9/24/2019,Counted live,Adult,9
2019,9/25/2019,Counted live,Adult,8
2019,9/26/2019,Counted live,Adult,7
2019,9/27/2019,Counted live,Adult,21
2019,9/28/2019,Counted live,Adult,58
2019,9/29/2019,Counted live,Adult,33
2019,9/30/2019,Counted live,Adult,32
2019,10/1/2019,Counted live,Adult,15
2019,10/2/2019,Counted live,Adult,8
2019,10/3/2019,Counted live,Adult,6
2019,10/4/2019,Counted live,Adult,6
2019,10/5/2019,Counted live,Adult,12
2019,10/6/2019,Counted live,Adult,16
2019,10/7/2019,Counted live,Adult,8
2019,10/8/2019,Counted live,Adult,8
2019,10/9/2019,Counted live,Adult,22
2019,10/10/2019,Counted live,Adult,25
2019,10/11/2019,Counted live,Adult,17
2019,10/12/2019,Counted live,Adult,6
2019,10/13/2019,Counted live,Adult,18
2019,10/14/2019,Counted live,Adult,10
2019,10/15/2019,Counted live,Adult,6
2019,10/16/2019,Counted live,Adult,9
2019,10/17/2019,Counted live,Adult,5
2019,10/18/2019,Counted live,Adult,3
2019,10/19/2019,Counted live,Adult,5
2019,10/20/2019,Counted live,Adult,10
2019,10/21/2019,Counted live,Adult,43
2019,10/22/2019,Counted live,Adult,14
2019,10/23/2019,Counted live,Adult,6
2019,10/24/2019,Counted live,Adult,2
2019,10/25/2019,Counted live,Adult,11
2019,10/26/2019,Counted live,Adult,5
2019,10/27/2019,Counted live,Adult,5
2019,10/28/2019,Counted live,Adult,9
2019,10/29/2019,Counted live,Adult,11
2019,10/30/2019,Counted live,Adult,2
2019,10/31/2019,Counted live,Adult,5
2019,11/1/2019,Counted live,Adult,1
2019,11/2/2019,Counted live,Adult,5
2019,11/3/2019,Counted live,Adult,1
2019,11/4/2019,Counted live,Adult,2
2019,11/5/2019,Counted live,Adult,3
